Olesya
Nechkasova
c738f9e2789a61be0e64b5f0fd83a538
[23.4.2021 | 14:38:23] {"type":"cmd","data":"run"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:14] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:15] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:16] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:17] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:18] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:19] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":16,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:20] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:21] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:22] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:23] {"type":"cmd","data":"stop"}
